person_id,movie_id
29222,225565
29222,291870
29222,301351
29222,316023
29222,316029
29222,325133
29222,339846
29222,371638
29222,385103
29222,457799
29222,597922
29222,760926
29222,850165
29222,987686
29222,1022690
29223,2976
29223,302429
29223,353311
29224,2976
29224,174321
29225,2976
29234,2977
29234,4688
29234,8555
29234,11152
29234,29427
29234,149509
29234,184315
29234,296271
29234,595985
29234,1285247
29235,2977
29235,77949
29236,2977
29236,205220
29237,170
29237,2977
29237,14784
29237,241259
29237,245700
29238,2977
29240,2977
29258,18254
29258,35685
29263,3078
29273,2897
29273,40630
29273,237460
29283,3034
29283,11085
29283,12092
29283,15121
29285,249034
29285,281449
29302,9710
29304,28971
29305,658
29307,12783
29312,6644
29312,11422
29312,38765
29313,13333
29313,13368
29313,29912
29314,28032
29315,302529
29327,10536
29327,10768
29327,18680
29363,264344
29365,25188
29368,9846
29368,11548
29369,3525
29369,8986
29369,9769
29369,10990
29369,10996
29369,11507
29369,18680
29369,31962
29369,49953
29369,262543
29369,606679
29381,8856
29382,11379
29382,11978
29382,18905
29382,76589
29382,340837
29382,822119
29383,4954
29384,1573
29384,11132
29384,777245
29406,2503
29406,547016
29406,949484
29407,13494
29407,34016
29409,16000
29426,8069
29426,17897
29426,26325
29426,43279
29427,8290
29427,11576
29427,11886
29428,3009
29431,19426
29433,19204
29445,1635
29445,3980
29445,8850
29445,10371
29445,13078
29445,34672
29445,86829
29445,316727
29446,9542
29446,17182
29446,17466
29446,234004
29459,7442
29459,9869
29459,11525
29459,14442
29459,334521
29459,769749
29461,607259
29466,11817
29478,10622
29480,8867
29490,3053
29508,10328
29508,11285
29508,34584
29509,34584
29512,34544
29512,34584
29512,72431
29512,239571
29512,256591
29513,10293
29513,81774
29518,2897
29518,41308
29519,2897
29519,3001
29519,4708
29519,12208
29519,13528
29520,2897
29520,6646
29520,10949
29521,2897
29521,242383
29523,66435
29523,67554
29523,79514
29523,89469
29523,263365
29528,14324
29528,295964
29528,407436
29528,446354
29528,501907
29528,524348
29528,1155058
29528,1299652
29539,2926
29540,2926
29540,9651
29541,30484
29541,64494
29541,264980
29543,26127
29544,8422
29545,10323
29545,11228
29545,28971
29545,42668
29600,10787
29600,18706
29601,13528
29612,3021
29613,3021
29615,3021
29615,15019
29616,3021
29617,3021
29617,50456
29626,249333
29645,3110
29645,18647
29655,10339
29655,11620
29661,10653
29661,11706
29685,1402
29685,2978
29685,4247
29685,5680
29685,9506
29685,9566
29685,10985
29685,19824
29685,59436
29685,199373
29685,252204
29685,678512
29693,18764
29693,30421
29698,9427
29698,14807
29700,1725
29706,13704
29709,8005
29709,12110
29710,17692
29710,18190
29711,27458
29712,1878
29712,11856
29717,11575
29717,11576
29719,927
29719,15144
29754,9542
29754,11027
29760,37412
29760,333443
29760,336255
29760,337821
29774,8285
29774,10859
29774,11565
29774,261812
29774,615665
29783,858017
29783,1094274
29791,10601
29791,11624
29791,20048
29794,310
29794,9433
29795,10720
29795,60405
29795,1448938
29802,3034
29803,3034
29803,4978
29803,9487
29803,11072
29803,15196
29814,872
29814,3035
29815,3035
29816,3035
29817,3035
29832,2269
29837,2269
29837,1406000
29838,2269
29839,2269
29839,71469
29839,517093
29840,2269
29841,2269
29842,2269
29843,2269
29847,59529
29847,435901
29847,522241
29848,610363
29859,3036
29859,10549
29859,10601
29859,11837
29859,11971
29861,1534
29861,2757
29861,11667
29861,12146
29861,94365
29862,1738
29862,2757
29862,10866
29862,11615
29862,201085
29862,597208
29871,1019420
29878,14001
29878,438689
29879,14174
29879,345925
29879,370663
29880,406759
29903,10243
29903,10774
29903,74529
29904,12639
29908,10423
29909,11533
29909,14433
29915,9768
29915,28322
29920,5486
29920,14029
29930,1903
29930,7304
29930,9007
29930,9620
29930,10720
29930,36557
29930,222936
29931,7182
29932,242042
29933,9913
29933,152532
29933,155084
29933,483202
29933,578189
29950,618
29952,200324
30002,3083
30002,37347
30003,3080
30003,25892
30005,4952
30005,197788
30005,243084
30018,22692
30035,4909
30035,33157
30043,16113
30044,1639
30044,10015
30044,16113
30044,41972
30044,220756
30050,37247
30051,23942
30067,11231
30082,1272
30082,17431
30082,70981
30082,136418
30082,284052
30082,286217
30082,300668
30082,453395
30082,453405
30082,512895
30082,527774
30082,634649
30082,776835
30082,1078605
30083,10399
30083,10934
30083,14055
30083,122906
30083,194662
30083,241259
30083,400928
30084,832262
30085,116613
30085,839033
30086,14784
30086,61891
30115,177343
30115,243084
30117,1939
30119,851
30119,3053
30119,6081
30120,3053
30121,25993
30123,1018
30123,10633
30123,10766
30123,40140
30126,10323
30141,11167
30141,42661
30142,32030
30144,11224
30145,10787
30151,2756
30151,9559
30151,11051
30155,3078
30156,3078
30157,939
30157,3078
30157,3085
30158,3078
30159,3078
30160,3078
30161,3170
30181,3080
30181,5919
30181,13320
30183,3080
30184,3080
30184,13465
30185,3080
30194,3082
30195,914
30195,3082
30196,3082
30197,143
30197,3082
30197,277105
30198,3082
30199,3082
30200,3082
30201,3082
30202,3082
30203,3082
30210,3083
30210,3110
30211,3083
30212,3083
30212,3089
30212,22356
30214,3083
30215,3083
30216,3083
30216,249333
30226,11133
30226,254705
30233,3085
30233,22490
30234,3085
30236,3085
30236,10895
30236,11360
30236,336255
30237,3085
30238,3085
30239,3085
30241,3085
30241,336255
30242,31997
30273,302529
30289,302529
30290,29912
30290,29993
30292,11617
30292,37347
30292,243084
30296,3089
30296,13909
30297,3089
30297,25473
30298,3089
30299,3089
30299,3114
30299,11893
30299,15263
30299,15417
30299,17664
30300,3089
30300,37347
30303,3090
30304,3090
30304,12501
30305,3090
30306,3090
30307,3090
30315,1771
30315,49051
30315,57158
30315,122917
30315,216282
30315,340442
30315,402900
30315,474764
30315,581389
30316,1259
30316,1734
30318,17015
30318,71688
30319,169881
30319,433249
30319,932086
30319,1125311
30320,450322
30326,13195
30352,61202
30364,3933
30364,8005
30364,10199
30364,13417
30364,13702
30364,15019
30364,224141
30364,508439
30367,11894
30368,12560
30369,9350
30404,517096
30404,589754
30416,242516
30416,281449
30417,31685
30426,6003
30428,9544
30429,3093
30430,3093
30430,147441
30430,227700
30430,460321
30430,882251
30430,1317088
30431,3093
30432,3093
30433,3093
30433,74725
30433,274857
30433,282035
30434,3093
30434,754609
30435,3093
30436,3093
30437,3093
30450,2288
30469,3777
30469,18627
30470,1680
30470,1682
30470,3115
30470,3160
30470,12493
30470,1140142
30474,3115
30474,18627
30475,1680
30475,1682
30475,3160
30476,3115
30476,3160
30485,754
30485,867
30485,4104
30485,5550
30485,9059
30485,9946
30485,11238
30485,19995
30485,21208
30485,22855
30485,76600
30485,83533
30485,123553
30485,216527
30485,250064
30485,393209
30485,1035259
30487,807
30488,329
30488,925
30488,4133
30488,8012
30488,9331
30488,9884
30488,11859
30488,13820
30488,34746
30488,157547
30488,279578
30488,309886
30495,11617
30495,13909
30495,37347
30496,995
30496,3035
30501,11071
30510,3110
30511,3110
30512,3110
30512,15263
30512,76837
30512,302529
30513,3110
30519,6620
30519,10112
30519,19186
30527,12501
30527,28297
30530,3078
30530,21734
30530,22692
30537,3112
30538,3112
30538,42196
30539,1936
30539,3112
30539,37412
30539,197788
30540,3112
30541,3112
30542,3112
30551,3114
30551,43040
30552,3114
30553,3114
30553,17814
30554,3114
30554,11886
30554,17664
30554,244623
30555,3114
30555,10973
30557,3114
30558,3114
30560,11967
30560,15263
30560,40630
30560,86742
30564,3115
30564,3160
30564,15767
30565,3115
30567,3115
30567,19333
30568,1678
30568,1680
30568,3115
30568,18627
30568,19333
30568,38582
30571,10322
30576,35685
30577,253
30585,3116
30585,9651
30585,11935
30585,313297
30585,1151039
30601,11335
30608,74387
30609,14174
30610,220
30611,10216
30613,10425
30613,26973
30613,31943
30613,49849
30613,600583
30613,1062215
30613,1168401
30614,4012
30614,6145
30614,6615
30614,8066
30614,10316
30614,10637
30614,11036
30614,11892
30614,46705
30614,50646
30614,64690
30614,77987
30614,82682
30614,97367
30614,290250
30614,313369
30614,318846
30614,330947
30614,335984
30614,346698
30614,369972
30614,687163
30614,725201
30614,746036
30615,5548
30615,5549
30615,5550
30618,10141
30618,16084
30621,13681
30621,26127
30634,42801
30647,24452
30664,28277
30666,86493
30686,11617
30686,64378
30695,9473
30695,10020
30695,10386
30695,10545
30695,13151
30695,17681
30695,18269
30697,7345
30697,13851
30697,30061
30697,539517
30697,581997
30697,618355
30697,755898
30697,1139087
30705,11533
30706,11708
30706,29592
30710,1771
30710,23759
30710,359724
30710,420622
30719,299
30719,1480
30719,3009
30719,8072
30719,12539
30719,237433
30720,3009
30720,3482
30720,10910
30721,3009
30722,3009
30737,85621
30751,336011
30769,17917
30772,3160
30772,3782
30772,12493
30772,18148
30774,3001
30830,42668
30832,6619
30832,19426
30846,26593
30846,177343
30847,759
30847,3767
30847,4174
30861,10285
30861,523849
30865,9354
30882,12819
30882,38303
30882,54540
30882,366924
30898,40108
30904,107456
30907,1059
30907,1682
30907,3160
30907,11878
30928,18993
30928,19286
30934,21489
30936,38985
30956,28277
30956,90730
30956,203474
30960,203474
30963,9387
30963,98632
30978,10297
30979,10785
30979,252707
30987,10514
31002,10576
31004,3049
31004,13225
31004,274478
31005,801
31005,829
31005,1406
31005,3049
31005,9319
31005,9609
31005,11298
31005,15613
31005,16270
31006,3049
31006,8845
31006,9294
31006,9676
31006,10779
31006,11361
31006,103269
31007,3049
31007,11185
31007,273046
31011,52212
31028,1641
31028,1677
31028,2928
31028,3050
31028,8656
31028,9067
31028,10547
31028,10950
31028,49521
31028,58233
31028,139567
31028,274855
31028,284536
31029,3050
31029,10808
31029,11358
31029,11849
31029,21481
31031,3050
31031,10808
31031,15189
31031,639721
31032,3050
31037,483877
31043,68507
31070,2153
31070,3175
31070,5902
31070,9062
31071,3175
31071,6619
31071,10784
31071,944401
31078,3176
31078,16007
31078,16140
31078,38551
31078,51739
31078,221731
31078,221732
31078,350499
31079,3176
31079,15370
31080,3176
31080,94047
31114,535
31114,30080
31115,535
31115,5968
31115,11893
31116,535
31117,535
31118,8408
31132,1931
31132,4597
31132,9788
31132,13812
31132,34803
31132,34813
31133,1931
31133,44943
31133,331446
31133,353311
31133,417870
31134,1931
31134,42194
31135,1931
31135,243599
31136,1931
31136,22907
31136,67660
31137,1931
31137,2312
31137,9053
31137,9270
31137,13680
31137,17134
31137,17336
31137,22970
31138,1931
31140,1633
31140,4104
31140,13715
31140,20544
31140,507089
31140,542417
31155,28529
31155,107456
31161,13648
31161,400136
31161,438747
31161,857702
31162,10588
31162,800158
31164,1734
31164,2501
31164,3513
31164,9273
31164,10060
31164,14869
31164,49021
31164,60935
31164,70074
31164,76338
31164,76649
31164,196867
31164,294016
31164,297761
31164,321741
31164,704239
31164,844417
31166,1620
31166,14849
31166,257177
31167,7304
31167,9021
31167,10559
31167,13767
31167,14533
31167,316727
31168,12403
31168,42941
31168,238636
31169,10973
31171,9406
31171,9614
31171,51540
31171,218836
31171,399796
31171,438747
31171,617505
31171,795514
31171,1263256
31184,8997
31184,276296
31187,241257
31196,4193
31196,11527
31196,35685
31210,912
31210,11901
31211,11428
31224,3090
31261,25678
31266,10576
31268,8649
31268,10972
31268,83899
31268,143146
31268,291356
31268,1422096
31296,11620
31302,30726
31309,12620
31309,19556
31309,339811
31321,576
31321,41308
31324,547513
31350,705
31350,28325
31353,16211
31362,877703
31362,1124127
31364,8536
31364,9610
31364,28260
31364,624479
31365,9059
31365,10530
31365,26264
31365,113594
31365,294272
31365,360920
31368,9823
31383,1249
31383,41210
31383,44040
31383,1113583
31383,1165067
31384,4133
31384,4507
31384,4517
31384,8880
31384,8961
31384,37834
31384,62835
31384,87421
31384,297725
31384,302156
31384,1254786
31385,818397
31387,2789
31387,11400
31387,59468
31387,64686
31387,65754
31387,201088
31387,433498
31387,522681
31389,13461
31389,44114
31391,2605
31391,11358
31391,11894
31402,42968
31422,1417
31422,619264
31422,1010581
31422,1125510
31431,9544
31431,11527
31431,18988
31439,10911
31439,34000
31439,128048
31440,9549
31463,17897
31467,1683
31467,11797
31467,34376
31467,119738
31467,218043
31467,511785
31468,10144
31468,14128
31468,16119
31471,22059
31471,39345
31490,341847
31493,10810
31493,12245
31503,975
31503,10242
31504,6623
31504,10009
31507,16985
31507,916053
31508,9691
31508,60308
31508,1249213
31511,9334
31511,9619
31511,10329
31511,11000
31511,13704
31511,36955
31512,5550
31512,10280
31512,11096
31512,15058
31512,51876
31512,72387
31512,136400
31512,245706
31512,487558
31514,5851
31514,9422
31514,10185
31514,49013
31514,117251
31514,1100782
31515,331446
31528,262906
31528,335983
31528,339984
31528,399019
31528,429422
31528,543540
31528,814776
31531,1273
31531,9907
31531,12902
31531,13640
31531,15359
31531,15854
31531,25475
31531,40662
31531,42246
31531,47626
31531,55931
31531,91314
31531,116711
31531,242643
31531,322456
31531,353595
31531,366924
31531,382322
31531,408648
31531,438148
31531,474395
31531,502356
31531,519182
31531,581997
31531,618353
31531,1003579
31531,1003581
31531,1209290
31531,1280768
31532,2133
31532,4421
31532,710258
31534,115290
31535,5876
31536,14609
31544,5156
31544,28468
31544,50268
31549,10555
31549,12902
31549,39254
31549,40662
31549,45752
31549,57089
31549,59387
31549,260513
31549,597316
31549,618355
31549,1034062
31549,1155058
31549,1299652
31550,10242
31550,22490
31592,29826
31633,1811
31633,205321
31639,426063
31647,8487
31647,21301
31647,87502
31648,4836
31648,13809
31648,1314762
31649,274
31649,130150
31649,401104
31667,377263
31695,12539
31695,12625
31695,29167
31696,5486
31696,26648
31696,80207
31699,98632
31699,257495
31701,121342
31702,3170
31704,3170
31705,3170
31706,3170
31707,3170
31711,1272
31711,3172
31711,10589
31711,10611
31711,21301
31711,65650
31711,82682
31711,326423
31713,70
31713,3172
31713,3638
31713,4959
31713,7972
31713,11400
31713,26390
31713,823766
31713,974576
31714,1548
31714,3172
31714,7182
31714,7552
31714,10833
31714,11775
31714,12657
31717,3172
31717,8273
31717,9506
31717,10677
31717,11170
31717,18947
31717,48138
31718,3175
31719,3175
31720,3175
31721,3175
31722,3175
31722,9833
31739,1262815
31748,11842
31771,11360
31771,13465
31775,28325
31779,3482
31779,6609
31779,20379
31780,19204
31811,85715
31820,761
31820,4031
31837,3432
31837,7211
31837,7553
31837,9794
31837,10030
31837,10718
31837,13596
31837,151960
31837,218836
31838,3432
31838,11459
31838,13207
31838,13499
31838,29427
31838,45657
31838,71668
31839,178
31839,479
31839,1813
31839,3432
31839,23082
31839,273895
31841,3432
31841,4108
31841,10718
31841,36586
31842,3432
31844,28297
31859,2269
31876,40630
31895,10452
31895,12539
31898,71776
31903,8326
31903,9339
31903,10663
31903,87826
31903,542178
31923,1893
31923,1894
31923,59210
31923,497828
31925,1893
31925,8009
31925,975511
31925,982271
31960,2061
31960,11328
31960,11330
31960,12609
31960,14161
31960,497828
31960,877817
31989,19426
31991,4727
31991,10243
31991,40108
31991,40132
31991,40348
31991,45233
31991,329505
31991,393850
32004,80705
32019,17663
32021,11202
32021,59408
32029,1359
32029,11171
32029,14181
32029,258284
32029,630586
32030,1359
32030,354864
32043,81774
32058,242
32058,40394
32059,10784
32060,59210
32061,59408
32066,6619
32066,26648
32067,6619
32077,9317
32090,226674
32092,194
32092,477489
32100,42337
32101,11657
32112,3482
32112,64557
32119,2761
32120,56373
32129,28277
32130,12639
32137,192241
32161,11347
32192,32858
32202,3489
32203,3489
32203,10876
32203,38321
32203,73499
32203,321741
32203,744275
32203,744276
32203,820525
32204,3489
32204,9871
32204,243599
32205,3489
32205,6466
32205,20737
32205,126172
32205,441282
32205,459910
32205,763788
32205,899112
32206,242383
32218,249034
32224,3432
32224,4564
32224,9667
32224,10425
32224,462181
32225,3432
32225,9008
32225,10547
32225,13681
32225,24226
32239,85350
32266,49020
32266,404378
32286,180
32286,3512
32286,9333
32286,17466
32286,454615
32287,11517
32289,3512
32289,4954
32289,8845
32289,9268
32289,9942
32289,17494
32289,252144
32290,3512
32290,9059
32290,9255
32291,3512
32300,93828
32300,190847
32312,8069
32312,56379
32312,61823
32312,62367
32314,6003
32314,71776
32315,11327
32315,121342
32327,10170
32357,3513
32357,9443
32357,10549
32357,11002
32357,71688
32357,210860
32357,276907
32358,3513
32361,3513
32362,3536
32362,10647
32362,62838
32363,3536
32364,4708
32364,38985
32370,9394
32372,5511
32374,2786
32375,10934
32377,71776
32377,155128
32379,47848
32379,259049
32385,274003
32389,8461
32389,10015
32389,10246
32389,472674
32391,1909
32392,10805
32393,5548
32393,9599
32394,11005
32394,14819
32394,16241
32394,21972
32394,218836
32410,5871
32410,82023
32411,202804
32411,928358
32428,10297
32428,13562
32431,31685
32434,333443
32437,11360
32448,661231
32458,2501
32458,2502
32458,3527
32458,9410
32458,11615
32461,655
32479,9493
32486,2133
32486,10952
32486,31894
32493,3525
32493,11000
32494,3525
32511,2013
32511,10795
32544,25493
32544,445313
32554,9289
32556,9543
32556,9769
32556,11416
32556,74534
32556,263070
32556,268238
32556,399404
32562,593395
32566,583
32585,264341
32592,1412
32592,9800
32592,11060
32593,1412
32597,9386
32597,9966
32597,10510
32597,10860
32597,77953
32597,84892
32597,117263
32597,259018
32597,262543
32597,334074
32597,614917
32598,9517
32598,10625
32598,43947
32598,353576
32600,1359227
32645,249
32645,9564
32652,395834
32673,259049
32677,71776
32679,8833
32679,50433
32683,207932
32683,1254135
32684,301337
32684,348678
32699,58553
32715,773736
32718,301830
32718,1516539
32747,11322
32747,11969
32747,14289
32747,19995
32747,37430
32747,76600
32747,83533
32747,183392
32747,216527
32747,227783
32747,300669
32747,393209
32747,428078
32747,459910
32747,482373
32747,752623
32747,939335
32747,1059673
32747,1128546
32749,8836
32749,10283
32751,2155
32751,10074
32751,13004
32751,452507
32774,10633
32786,14367
32791,11967
32791,19186
32798,3558
32798,12146
32798,32823
32798,65291
32798,83770
32798,300693
32798,401246
32798,458723
32798,570670
32798,621587
32799,3558
32799,7342
32802,10646
32802,11187
32808,37861
32810,92766
32823,16869
32828,50124
32852,318917
32887,314
32887,606856
32895,3563
32895,8488
32895,9297
32895,9907
32895,14560
32895,38317
32895,38365
32895,44564
32895,76492
32895,87826
32895,109418
32895,159824
32895,256961
32895,257344
32895,400155
32895,601844
32895,617505
32895,1181540
32897,3563
32897,9291
32897,38317
32897,256961
32897,408220
32898,28325
32905,3563
32905,10720
32905,50546
32905,87428
32905,266294
32905,465109
32905,526050
32907,3563
32907,9955
32907,9957
32907,10202
32907,10661
32907,13053
32907,50546
32907,62206
32907,71880
32907,87428
32907,109418
32907,139038
32907,347969
32907,389053
32907,582596
32913,274102
32915,46853
32918,222666
32948,8195
32987,44982
32987,58431
32987,83770
32987,102651
32987,271674
32987,334521
32987,420809
32987,630004
32989,3573
32990,3573
32990,17015
32995,241913
33004,358141
33007,14675
33007,192241
33011,364
33011,1825
33012,1825
33014,22160
33016,1825
33017,1825
33017,10413
33017,15392
33032,11
33041,60534
33046,9966
33052,11351
33052,41587
33052,353441
33053,10030
33053,13002
33053,13285
33053,18198
33053,44874
33053,260211
33054,6984
33054,8769
33054,11033
33060,592
33060,10514
33060,38985
33090,10339
33090,11085
33090,29592
33108,11527
33109,682
33109,11583
33134,51739
33134,602666
33134,976893
33135,3780
33135,12516
33135,18148
33161,397
33161,10795
33161,77338
33161,77459
33161,342878
33162,278942
33162,320543
33162,1516539
33163,11011
33165,7007
33178,14821
33178,15417
33178,64378
33181,1894
33181,1895
33181,330459
33182,1895
33182,19901
33184,8676
33185,1891
33190,1893
33190,1894
33191,600354
33192,9477
33192,41216
33192,44629
33192,59440
33192,60935
33192,64682
33192,97630
33192,147441
33192,174751
33192,245703
33192,261023
33192,328425
33192,400106
33192,401981
33192,418078
33192,472451
33192,504949
33192,559907
33192,698948
33192,823452
33192,869612
33196,1893
33196,9279
33197,1893
33197,1894
33198,1893
33220,826
33220,5065
33220,10911
33220,11085
33220,18993
33235,1954
33235,3594
33235,5176
33235,18501
33235,32657
33235,52451
33235,76285
33235,84892
33235,86834
33235,111969
33235,228150
33235,353066
33235,718930
33239,3595
33240,3595
33241,3595
33241,10398
33241,10428
33241,11560
33241,12113
33241,458737
33241,581600
33241,606856
33259,3597
33259,3600
33259,8920
33259,9513
33259,10771
33259,10833
33259,12448
33259,15775
33259,33932
33259,1083433
33260,3597
33260,3600
33260,9637
33260,10314
33260,11024
33260,1083433
33262,1683
33262,3597
33262,103731
33262,261392
33267,3596
33268,3596
33268,342576
33272,3596
33277,315530
33278,599
33278,1585
33278,3083
33278,49633
33278,241913
33285,3600
33285,12610
33285,974262
33285,1016848
33286,3536
33286,3600
33286,242512
33292,3602
33293,440
33293,3602
33293,9358
33293,74387
33293,252684
33294,3602
33294,1152619
33295,3602
33296,3602
33296,48171
33297,3602
33298,3602
33299,3602
33299,11361
33310,949423
33321,3604
33321,9051
33321,72105
33321,214756
33321,287280
33322,3604
33323,3604
33336,9286
33336,14620
33336,41439
33337,337167
33337,341174
33337,484247
33337,1002185
33343,567609
33343,667216
33348,46713
33348,49730
33348,66587
33348,68724
33348,447200
33352,59860
33355,9293
33355,12914
33356,16763
33386,944
33394,76757
33394,259693
33394,369557
33394,441130
33395,3638
33395,166666
33395,1242669
33397,8204
33397,9978
33397,243940
33399,451480
33403,268
33403,9664
33403,10170
33404,9449
33404,482321
33409,6537
33410,529216
33410,1174481
33411,8088
33411,901908
33411,1053583
33411,1151534
33430,3638
33432,3638
33432,7972
33432,10402
33432,158015
33448,3635
33448,9454
33448,11929
33449,3635
33449,6972
33449,41216
33449,121856
33449,242224
33449,501395
33450,1259
33450,2270
33450,3635
33450,257785
33450,975773
33451,3635
33453,3635
33453,24100
33457,3525
33457,15070
33457,176241
33457,243940
33457,1106739
33479,506
33479,19997
33483,19386
33487,1406
33488,1406
33488,9651
33488,259124
33489,1406
33489,9032
33489,9410
33489,10220
33489,10466
33489,11017
33489,15764
33489,16995
33490,1406
33490,2640
33490,54540
33492,11009
33492,14919
33492,21683
33492,38234
33500,1402
33500,13154
33500,259124
33501,8920
33511,11101
33515,1251
33515,56832
33515,74135
33515,359628
33516,1251
33516,25602
33516,58857
33516,308504
33517,1251
33517,2517
33517,8938
33517,15877
33517,36243
33517,315846
33521,869
33521,1251
33527,3683
33527,10956
33527,12100
33527,49849
33527,297761
33527,340102
33527,384680
33527,740903
33527,765245
33528,9745
33528,10139
33528,72976
33528,653851
33528,718032
33532,4380
33532,13613
33532,86829
33533,4944
33533,5820
33533,9874
33533,12090
33533,41154
33533,87567
33533,829051
33543,5636
33544,301
33544,11114
33544,11901
33544,14821
33544,15417
33547,4561
33569,12702
33570,30830
33613,6279
33613,12233
33644,17365
33653,3682
33653,10641
33653,19904
33653,260048
33654,3682
33654,8920
33654,9100
33654,9285
33654,9430
33654,9513
33654,9603
33654,9896
33654,11232
33654,11284
33654,11451
33654,12556
33654,50321
33655,7551
33655,524251
33655,1056360
33656,1691
33656,3682
33656,6020
33656,9880
33656,11130
33658,3682
33658,8195
33658,11517
33663,9398
33663,1240928
33665,11859
33668,215
33668,3682
33669,3682
33670,3682
33670,61807
33675,1811
33676,1249
33676,1811
33676,4248
33676,157544
33677,1811
33679,9427
33684,438695
33684,1440718
33688,9334
33688,407451
33689,9741
33689,17182
33689,450465
33690,254659
33701,342579
33706,1267
33706,3594
33708,20379
33712,1637
33712,9702
33712,119283
33713,9348
33713,9972
33718,8393
33722,9289
33723,3009
33730,14537
33730,68833
33732,5879
33732,25858
33741,3767
33742,197788
33743,15
33744,281449
33747,1480
33747,3767
33761,3777
33761,11878
33763,3777
33763,11878
33764,3780
33767,3782
33768,1678
33776,237433
33802,2786
33807,28325
33810,11689
33811,9394
33820,167830
33833,3784
33833,9876
33833,15392
33834,3784
33834,280092
33834,335796
33836,3784
33836,9294
33836,9880
33836,9969
33836,117263
33836,267860
33836,489999
33848,290250
33850,10285
33853,70345
33923,10895
33926,10599
33928,39340
33934,1690
33934,10152
33935,1690
33936,1690
33938,1690
33939,1690
33967,259940
33967,268938
33969,243084
33969,249034
34008,291757
34018,80184
34018,451048
34018,1358013
34019,33273
34019,80278
34021,519010
34021,763152
34021,1088514
34027,4507
34027,14553
34027,27066
34027,28468
34027,68882
34027,1109255
34039,166666
34043,11906
34043,253350
34053,411088
34053,529216
34065,8881
34065,335988
34065,662546
34065,917496
34066,10641
34070,9270
34070,928480
34070,1025596
34070,1114738
34094,839
34098,3078
34117,15263
34119,10513
34119,113757
34119,272518
34130,845
34130,16211
34130,17529
34143,1730
34162,17058
34185,320543
34195,9760
34195,11460
34195,14560
34195,41513
34195,77931
34195,337170
34195,338958
34195,501979
34199,193
34199,10024
34199,12122
34199,23437
34199,500852
34200,345887
34200,401981
34200,603661
34202,12180
34202,40264
34202,49950
34202,75258
34202,297556
34202,340945
34202,487670
34209,8851
34209,11071
34209,22356
34213,192241
34234,10653
34235,336255
34244,20334
34248,7342
34257,1544
34257,13949
34257,35685
34257,71676
34257,71688
34257,76285
34257,404378
34257,1014590
34259,591
34259,484468
34259,637534
34268,14675
34274,50126
34277,40092
34279,3170
34279,11349
34279,19997
34287,4174
34317,243084
34320,4174
34320,22968
34320,249034
34333,17058
34365,15096
34374,3780
34374,12493
34374,18148
34375,3782
34375,1140142
34376,3782
34377,346
34377,3782
34378,3782
34390,1027938
34391,284427
34395,186
34395,1572
34395,4147
34395,15356
34395,177888
34395,400157
34398,7090
34398,8965
34398,10545
34398,11836
34398,18269
34398,24150
34398,74643
34398,228165
34398,400160
34398,831815
34398,991494
34398,1104845
34398,1354627
34405,3767
34407,10285
34407,11329
34407,19101
34407,113947
34407,341006
34408,8285
34408,73499
34408,434555
34408,1003581
34408,1155089
34408,1209288
34416,20334
34416,272518
34419,3085
34448,64378
34449,249034
34457,292011
34457,302688
34470,18771
34471,249333
34472,642
34478,9994
34478,13378
34478,21385
34478,49948
34478,1139087
34478,1389038
34485,3981
34485,8467
34485,9101
34485,9563
34485,10423
34485,11860
34486,3981
34486,9399
34486,19405
34486,19918
34487,3981
34488,3981
34488,169813
34488,228203
34489,8285
34489,9373
34489,13156
34489,14174
34489,19918
34489,42684
34490,3981
34490,8285
34490,10720
34490,16320
34490,76203
34490,103731
34490,258480
34490,402900
34490,405774
34490,431580
34490,446354
34490,450465
34490,472674
34490,546121
34490,718014
34497,982
34497,272518
34502,8617
34502,8966
34502,18239
34502,23437
34502,24021
34502,37958
34502,50619
34502,50620
34502,138103
34502,188207
34502,230222
34502,354282
34502,487297
34502,1047925
34502,1180906
34508,333443
34509,14136
34514,1201753
34515,1495
34515,48838
34515,775996
34517,8675
34517,9473
34517,14013
34517,324852
34517,1190012
34517,1219926
34517,1290938
34518,8675
34518,9473
34518,14013
34518,1190012
34518,1219926
34518,1290938
34521,9907
34521,13654
34521,14239
34521,21385
34521,109445
34521,170687
34521,269149
34521,1084242
34521,1284004
34535,4011
34541,1830
34543,4012
34544,4012
34544,38199
34544,615667
34546,116
34546,533
34546,14055
34546,375262
34546,379170
34546,420814
34546,600354
34546,617126
34546,661231
34551,747
34551,107985
34551,766475
34551,929204
34581,4031
34581,42337
34584,760
34584,4909
34584,38985
34597,2614
34597,10715
34597,11298
34597,11508
34597,11536
34597,11850
34597,19344
34597,24831
34598,4952
34604,4031
34605,4031
34605,11687
34606,4031
34607,4031
34609,3112
34609,18706
34612,4032
34612,11317
34612,249688
34612,1124619
34616,70410
34625,678
34627,60670
34627,979924
34630,9385
34676,9318
34676,9385
34676,11625
34676,170522
34679,66435
34686,4823
34689,4105
34690,4105
34691,2142
34691,4105
34691,9631
34691,9802
34691,11092
34695,26593
34715,116
34715,49051
34715,57158
34715,59468
34715,122917
34720,6520
34720,8764
34728,24831
34735,9429
34735,11497
34737,170687
34746,166589
34748,6844
34749,241913
34754,272518
34759,3170
34759,9325
34759,10112
34759,11360
